,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,user,score,lifestyle,ratio
12424,이가 바지락 손칼국수,,서울강서구,02-3661-2077,서울시 강서구 등촌3동 65-20,37.56246,126.851586,바지락손칼국수|손칼국수,12,한식,3.833333333,322172,196166,5,진한 국물을 음미하는 어르신파,0.3389
12425,왕가네칼국수,,서울영등포구,02-2631-4031,서울특별시 영등포구 영등포동8가 10,37.526224,126.906407,칼국수|바지락칼국수,3,한식,4.333333333,300584,325116,5,진한 국물을 음미하는 어르신파,0.3389
12426,고궁보말손칼국수,,제주서귀포시,064-782-8199,제주특별자치도 서귀포시 성산읍 성산리 228-10,33.464222,126.934609,보말칼국수|보말,2,한식,4.5,25631,436116,5,진한 국물을 음미하는 어르신파,0.3389
12427,삼교리 동치미 막국수,,경기성남시분당구,031-719-0888,경기도 성남시 분당구 금곡동 375-1 1동 102호,37.353302,127.102232,동치미|막국수,11,한식,4.181818182,209021,708493,4,진한 국물을 음미하는 어르신파,0.3389
12428,송학낙지회관,,전남목포시,061-283-6707,전라남도 목포시 상동 971-1,34.798473,126.42218,세발낙지|낙지,5,한식,3,233243,318201,3,진한 국물을 음미하는 어르신파,0.338800013
12429,문수산칼국수,,울산울주군,052-277-1140,울산광역시 울주군 청량면 율리 277-1,35.5284,129.241,칼국수,2,한식,5,154441,116393,5,진한 국물을 음미하는 어르신파,0.338699996
12430,성북동집,,서울성북구,02-747-6234,서울시 성북구 성북동 237-1,37.594757,126.993645,만두전문|칼국수,2,한식,4.5,223214,53368,4,진한 국물을 음미하는 어르신파,0.33829999
12431,밀숲칼국수,창동점,서울도봉구,02-907-3307,서울특별시 도봉구 창동 14,37.653672,127.050968,칼국수전문|칼국수,2,한식,4,162770,85688,3,진한 국물을 음미하는 어르신파,0.337900013
12432,명동교자,본점,서울중구,02-776-5348,서울특별시 중구 명동2가 25-2,37.562571,126.985757,칼국수|만두,101,한식,4.158415842,145030,32143,4,진한 국물을 음미하는 어르신파,0.337700009
12433,수영 돼지국밥,,부산수영구,051-758-5046,부산시 수영구 광안1동 117-17,35.161733,129.114431,돼지국밥|따로국밥,9,한식,4.222222222,235695,189901,4,진한 국물을 음미하는 어르신파,0.337700009
12434,오송 해물 칼국수,,충북청주시흥덕구,043-233-7747,충청북도 청주시 흥덕구 오송읍 만수리 755,36.623962,127.327479,해물칼국수,1,한식,4,294033,27703,4,진한 국물을 음미하는 어르신파,0.337599993
12435,남북면옥,,강원인제군,033-461-2219,강원도 인제군 인제읍 상동리 265-1,38.066416,128.171767,순메밀|막국수,8,한식,4.25,63754,725789,4,진한 국물을 음미하는 어르신파,0.337599993
12436,명동교자,본점,서울중구,02-776-5348,서울특별시 중구 명동2가 25-2,37.562571,126.985757,칼국수|만두,101,한식,4.158415842,145030,391153,2,진한 국물을 음미하는 어르신파,0.337500006
12437,고수경등촌샤브칼국수,12766205,경기용인시기흥구,031-286-0260,경기도 용인시 기흥구 구갈동 595-2,37.270415,127.127019,칼국수,1,한식,4,28879,145794,4,진한 국물을 음미하는 어르신파,0.337500006
12438,봉창이해물칼국수,,강원원주시,033-742-1545,강원도 원주시 무실동 1664-3,37.333092,127.92335,해물칼국수|샤브샤브,1,한식,4,187018,362011,4,진한 국물을 음미하는 어르신파,0.337500006
12439,잘빠진메밀,2호점,서울중구,070-4531-1214,서울특별시 종로구 묘동 3-1,37.574025,126.991493,만두전골|메밀,11,한식,3.5,337136,652898,3,진한 국물을 음미하는 어르신파,0.337500006
12440,대추나무막국수,,강원원주시,033-763-6188,강원도 원주시 흥업면 매지리 미촌길7,37.261204,127.90586,막국수|감자전,1,한식,4,87544,6101,4,진한 국물을 음미하는 어르신파,0.337300003
12441,봉평막국수,,부산동래구,051-552-7878,부산광역시 동래구 수안동 1-25,35.201861,129.082957,막국수|비빔막국수,4,한식,4.5,187306,794907,5,진한 국물을 음미하는 어르신파,0.337199986
12442,다래옥,,경기김포시,031-988-4152,경기도 김포시 사우동 1054,37.621941,126.714272,만둣국|만두전골,6,한식,4.166666667,74457,328775,5,진한 국물을 음미하는 어르신파,0.337099999
12443,바우네나주곰탕,고척점,서울구로구,02-2687-7373,서울시 구로구 고척동 194-27,37.505908,126.858559,곰탕,1,한식,5,166361,397116,5,진한 국물을 음미하는 어르신파,0.336800009
12444,수유리우동집,,서울강서구,02-2694-5279,서울특별시 강서구 화곡본동 24-567,37.545086,126.844681,우동|잔치국수,2,한식,4,236023,26782,4,진한 국물을 음미하는 어르신파,0.336800009
12445,백합칼국수,,인천연수구,032-831-5655,인천광역시 연수구 송도동 29-13,37.398702,126.633606,백합칼국수|백합,8,한식,3.75,174412,263524,1,진한 국물을 음미하는 어르신파,0.336699992
12446,송담칼국수,,경기평택시,010-6227-7360,경기도 평택시 안중읍 안중리 42-100,36.981951,126.943211,팥칼국수|칼국수,2,한식,4.5,231797,867509,5,진한 국물을 음미하는 어르신파,0.336699992
12447,소문난감자탕,,서울성동구,02-465-6580,서울특별시 성동구 성수2가3동 315-100,37.542885,127.054427,감자탕,35,한식,3.542857143,227258,89719,3,진한 국물을 음미하는 어르신파,0.336499989
12448,동수옥 국수,,강원속초시,033-631-1973,강원도 속초시 조양동 1420-13,38.1899,128.598,국수|매운탕,2,한식,4.5,103868,284357,5,진한 국물을 음미하는 어르신파,0.336299986
12449,별당막국수,,강원춘천시,033-254-9603,강원도 춘천시 약사동 151-7,37.872109,127.72423,춘천막국수|막국수,5,한식,3.8,178230,243883,3,진한 국물을 음미하는 어르신파,0.336199999
12450,골뱅이신사,,서울중구,5057-1382-5677,서울특별시 중구 신당동 370-88 약수역 2번출구 인근,37.556704,127.011458,골뱅이|해물포차,1,술,4,32027,317967,4,진한 국물을 음미하는 어르신파,0.336100012
12451,샘밭막국수,본점,강원춘천시,033-242-1702,강원도 춘천시 신북읍 천전리 118-23,37.929599,127.781205,춘천막국수|막국수,8,한식,3.875,214534,177837,5,진한 국물을 음미하는 어르신파,0.336100012
12452,백촌막국수,,강원고성군,033-632-5422,강원도 고성군 토성면 백촌리 162,38.293055,128.541786,막국수|편육,21,한식,4.380952381,174338,793309,5,진한 국물을 음미하는 어르신파,0.335900009
12453,남경식당,,강원평창군,033-335-5891,강원도 평창군 대관령면 횡계리 21-5,37.685285,128.741131,꿩만두국|막국수,2,한식,2.5,62864,820908,3,진한 국물을 음미하는 어르신파,0.335799992
12454,대련집,,서울중구,02-2265-5349,서울특별시 종로구 관수동 163,37.568405,126.98903,사골칼국수|칼국수,5,한식,4,83625,580520,4,진한 국물을 음미하는 어르신파,0.335700005
12455,양스부대찌개,,경기김포시,031-989-3385,경기도 김포시 장기동 2021-1,37.64137,126.679524,부대찌개|삼겹살,2,한식,5,270057,127124,5,진한 국물을 음미하는 어르신파,0.335399985
12456,장수촌해장국,,울산남구,052-267-0165,울산광역시 남구 달동 1258-8,35.536492,129.33565,갈비탕|해장국,0,한식,4,339836,26843,4,진한 국물을 음미하는 어르신파,0.335399985
12457,을지수제비,,서울중구,02-2266-9196,서울특별시 중구 을지로3가 291-39,37.565647,126.99292,수제비|김치전,3,한식,4,321494,179160,4,진한 국물을 음미하는 어르신파,0.335299999
12458,강릉감자옹심이,,강원강릉시,033-648-0340,강원도 강릉시 임당동 19-22,37.756471,128.894892,감자옹심이|감자옹심이칼국수,8,한식,3.5,18688,821981,1,진한 국물을 음미하는 어르신파,0.334500015
12459,금학칼국수,,강원강릉시,033-646-0175,강원도 강릉시 금학동 14-1,37.754448,128.896329,장칼국수|콩나물,10,한식,3.5,47732,24964,4,진한 국물을 음미하는 어르신파,0.334500015
12460,옛날가마솥보리밥,,경기의왕시,031-418-3416,경기도 안산시 이동 586-4,37.30671,126.858441,가마솥|청국장,1,한식,5,286193,283143,5,진한 국물을 음미하는 어르신파,0.334300011
12461,왕십리통골뱅이,,서울성동구,02-2236-9292,서울특별시 성동구 도선동 50,37.562588,127.034222,통골뱅이|골뱅이,5,술,5,301730,6169,5,진한 국물을 음미하는 어르신파,0.334199995
12462,삼교리동치미막국수,,강원강릉시,033-653-0993,강원도 강릉시 남항진동 2,37.7656,128.95255,동치미|막국수,9,한식,4.444444444,209025,579521,5,진한 국물을 음미하는 어르신파,0.333499998
12463,논가집,,강원강릉시,033-653-0309,강원도 강릉시 병산동 342-1,37.76199,128.939263,장칼국수,1,한식,4,69552,8647,4,진한 국물을 음미하는 어르신파,0.333499998
12464,고기리 막국수,,경기용인시수지구,031-263-1107,경기도 용인시 수지구 고기동 439-1,37.359169,127.044289,순메밀|막국수,49,한식,4.244897959,26012,212057,5,진한 국물을 음미하는 어르신파,0.333400011
12465,중앙국수,,경남사천시,055-832-4402,경상남도 사천시 선구동 18-31,34.92911,128.074689,칼국수,0,한식,3.166666667,359016,730389,3,진한 국물을 음미하는 어르신파,0.333400011
12466,일산교자,본점,경기고양시덕양구,070-8826-7385,경기도 고양시 덕양구 원당동 372-2,37.674007,126.84915,닭칼국수|칼국수,3,한식,4,332383,276312,4,진한 국물을 음미하는 어르신파,0.333099991
12467,올래국수,,대전유성구,042-826-8855,대전광역시 유성구 상대동 440-8,36.348246,127.33234,고기국수|국수,4,한식,3.25,297933,348480,5,진한 국물을 음미하는 어르신파,0.333099991
12468,바르미 샤브샤브,,서울서초구,02-597-1155,서울특별시 서초구 방배2동 444-3 파스텔시티 2층,37.477689,126.982237,샤브샤브|소고기샤브샤브,6,한식,3.5,165188,530433,3,진한 국물을 음미하는 어르신파,0.333000004
12469,삼교리 동치미 막국수,,강원강릉시,033-642-3935,강원도 강릉시 지변동  671-1,37.772583,128.8779,동치미|막국수,4,한식,3.25,209022,596222,3,진한 국물을 음미하는 어르신파,0.332700014
12470,색동가,,경남진주시,055-754-7778,경상남도 진주시 호탄동 491-54,35.162805,128.119866,오리불고기|칼국수,6,한식,4.666666667,214209,132643,4,진한 국물을 음미하는 어르신파,0.332599998
12471,면사랑,,인천미추홀구,032-867-9325,인천광역시 미추홀구 용현동 188-6,37.45121,126.658158,메밀국수|돈까스,2,한식,5,143964,49575,5,진한 국물을 음미하는 어르신파,0.332100004
12472,고향바지락칼국수,,인천강화군,032-933-9163,인천광역시 강화군 내가면 외포리 548,37.701479,126.378299,바지락칼국수|칼국수,2,한식,4.5,30193,2827,4,진한 국물을 음미하는 어르신파,0.331900001
12473,연화,,광주광산구,062-974-9494,광주광역시 광산구 쌍암동 662-2,35.220454,126.842795,중국집|수타면,2,중식,3.5,281796,23284,3,진한 국물을 음미하는 어르신파,0.331699997
12474,성원식당,,제주서귀포시,064-794-0085,제주특별자치도 서귀포시 대정읍 상모리 87-1,33.21045,126.29167,해물전골|해물탕,1,한식,4,223637,190213,4,진한 국물을 음미하는 어르신파,0.331699997
12475,두리맛감자탕,,경기용인시기흥구,050-7724-7015,경기도 용인시 영덕동 974-10,37.277278,127.073329,감자탕|묵은지,3,한식,4.333333333,107968,317295,4,진한 국물을 음미하는 어르신파,0.331499994
12476,고궁담,,전북전주시완산구,063-228-3711,전라북도 전주시 완산구 효자동3가 1627-1,35.824891,127.104021,전주비빔밥|한정식,2,한식,4.5,25628,5666,4,진한 국물을 음미하는 어르신파,0.331499994
12477,옥돔식당,,제주서귀포시,064-794-8833,제주특별자치도 서귀포시 대정읍 하모리 1067-23,33.219971,126.249025,보말칼국수|보말국,5,한식,4.4,296351,226757,4,진한 국물을 음미하는 어르신파,0.331400007
12478,수하동곰탕,,서울중구,02-2158-7958,서울특별시 종로구 청진동 70 GS그랑서울 B1,37.57138,126.980075,곰탕,3,한식,2.666666667,237109,542961,4,진한 국물을 음미하는 어르신파,0.331200004
12479,윤가네추어탕,,경기고양시덕양구,031-968-3968,경기도 고양시 덕양구 성사동 414-1,37.653927,126.84272,추어탕,1,한식,5,319786,177976,5,진한 국물을 음미하는 어르신파,0.331
12480,동해막국수,,인천중구,032-746-5522,인천광역시 중구 을왕동  859-3,37.461499,126.370368,명태식해|막국수,9,한식,3,105466,68632,5,진한 국물을 음미하는 어르신파,0.330799997
12481,국수야,,서울관악구,02-878-5566,서울특별시 관악구 봉천동 895-15,37.480864,126.946283,잔치국수|돈까스,1,한식,3,40685,836186,3,진한 국물을 음미하는 어르신파,0.33039999
12482,덕현칼국수,,충북진천군,043-536-0070,충청북도 진천군 덕산면 석장리 295,36.895863,127.523761,해물칼국수|칼국수,5,한식,4.2,93066,867509,4,진한 국물을 음미하는 어르신파,0.329899997
12483,무해정,,경기의정부시,031-841-3697,경기도 의정부시 의정부1동 234-31 신한진그랑빌 1층,37.748854,127.045604,육개장칼국수|칼국수,1,한식,4,153911,356415,4,진한 국물을 음미하는 어르신파,0.32980001
12484,부안막국수,,강원춘천시,033-254-0654,강원도 춘천시 후평동 429-17,37.881637,127.749666,춘천막국수|막국수,8,한식,4,189435,109581,4,진한 국물을 음미하는 어르신파,0.329699993
12485,반룡산,,서울강남구,02-3446-8966,서울특별시 강남구 대치동 894-4 1층,37.504494,127.055793,가릿국밥|함흥냉면,33,한식,3.787878788,168430,208689,4,진한 국물을 음미하는 어르신파,0.329600006
12486,송옥,,서울강남구,02-545-3297,서울특별시 강남구 신사동 537-7,37.518005,127.023186,메밀국수|비빔메밀,4,한식,4.25,232358,71242,4,진한 국물을 음미하는 어르신파,0.328799993
12487,사위식당,,경기성남시분당구,031-713-3930,경기도 성남시 분당구 정자동 176,37.36028,127.105601,낙곱새|낙지,6,한식,4.166666667,204671,708493,4,진한 국물을 음미하는 어르신파,0.327100009
12488,송원막국수,,경기가평군,031-582-1408,경기도 가평군 가평읍 읍내리 363-1,37.826692,127.515258,막국수|제육,17,한식,4.058823529,232422,476529,5,진한 국물을 음미하는 어르신파,0.326700002
12489,이비가짬뽕,,경기수원시권선구,031-291-6866,경기도 수원시 권선구 오목천동 275-5,37.247391,126.966903,짬뽕|찹쌀탕수육,3,중식,4,326081,129772,4,진한 국물을 음미하는 어르신파,0.326700002
12490,전설의짬뽕,,서울도봉구,02-903-6523,서울특별시 도봉구 창5동 731-102,37.657249,127.040188,짬뽕|탕수육,2,중식,4,343902,381116,4,진한 국물을 음미하는 어르신파,0.326299995
12491,국수바다,,제주서귀포시,064-739-9255,제주특별자치도 서귀포시 색달동 2130,33.258495,126.405971,성게국수|국수,20,한식,3.45,40626,276312,4,진한 국물을 음미하는 어르신파,0.325800002
12492,봉평메밀,,울산동구,052-252-6665,울산광역시 동구 화정동 650-1,35.49342,129.426971,메밀|국수,1,한식,5,187358,219586,5,진한 국물을 음미하는 어르신파,0.325700015
12493,대풍반점,,대구중구,053-554-4387,대구시 중구 대신동 69-25,35.87159,128.57965,잡탕밥|백짬뽕,1,중식,5,87982,931904,5,진한 국물을 음미하는 어르신파,0.325500011
12494,용이네 가마솥짬뽕,,부산부산진구,051-808-2959,부산광역시 부산진구 전포동 344-10,35.1537,129.066,냉짬뽕|짬뽕,1,중식,4,304828,170852,4,진한 국물을 음미하는 어르신파,0.325399995
12495,성보콩국수전문점,,대구수성구,053-765-2564,대구광역시 수성구 상동 248-19,35.834435,128.60849,콩국수,1,한식,5,223171,661726,5,진한 국물을 음미하는 어르신파,0.325399995
12496,상동식당,,강원영월군,033-374-4059,강원도 영월군 영월읍 하송리 184-9,37.18071,128.46556,막국수|메밀막국수,4,한식,4,212382,748924,4,진한 국물을 음미하는 어르신파,0.325300008
12497,정탁구홍두깨손칼국수,,인천부평구,010-2300-5157,인천광역시 부평구 부평동 252-70,37.497962,126.726271,손칼국수|칼국수,1,한식,4,348766,725789,4,진한 국물을 음미하는 어르신파,0.325300008
12498,엄용백 돼지국밥,종각점,서울중구,02-722-8092,서울특별시 종로구 인사동 194-28,37.571894,126.985782,돼지국밥|수육,1,한식,5,275675,150353,5,진한 국물을 음미하는 어르신파,0.324999988
12499,이도곰탕,,서울강남구,02-569-0524,서울특별시 강남구 역삼동 671-14,37.503242,127.03829,한우곰탕|곰탕,8,한식,3.5,323269,485567,4,진한 국물을 음미하는 어르신파,0.324999988
12500,국시집,,서울성북구,02-762-1924,서울시 성북구 성북동1가 9,37.588434,127.004307,칼국수|수육,9,한식,3.888888889,40894,175405,4,진한 국물을 음미하는 어르신파,0.324900001
12501,부산이가 돼지국밥,,경기용인시수지구,031-525-3335,경기도 용인시 수지구 동천동 899 분당수지 U-TOWER,37.338215,127.101684,돼지국밥|수육백반,1,한식,4,189132,197109,4,진한 국물을 음미하는 어르신파,0.324900001
12502,명동교자,본점,서울중구,02-776-5348,서울특별시 중구 명동2가 25-2,37.562571,126.985757,칼국수|만두,101,한식,4.158415842,145030,923208,2,진한 국물을 음미하는 어르신파,0.324499995
12503,산호참숯직화구이,,제주제주시,064-745-9092,제주특별자치도 제주시 연동 261-43,33.488791,126.488139,꼼장어|흑돼지,1,한식,4,208199,42784,4,진한 국물을 음미하는 어르신파,0.324400008
12504,은희네해장국,본점,제주제주시,064-726-5622,제주특별자치도 제주시 일도2동 357-4,33.508547,126.540716,소고기해장국|해장국,8,한식,4.25,321377,334694,4,진한 국물을 음미하는 어르신파,0.324200004
12505,옛날진미국수,,전남담양군,061-382-0984,전라남도 담양군 담양읍 객사리 211-5,35.324149,126.983693,국수|멸치국수,6,한식,3,287153,253524,3,진한 국물을 음미하는 어르신파,0.324200004
12506,소나무집,,경기과천시,02-502-5522,경기도 과천시 문원동 356,37.418515,127.002838,닭도리탕,1,한식,5,225860,147927,5,진한 국물을 음미하는 어르신파,0.323700011
12507,니뽕내뽕,건대본점,서울광진구,02-499-1828,서울특별시 광진구 자양4동 10-45,37.540457,127.066696,퓨전짬뽕|짬뽕,9,중식,4.111111111,73273,48977,5,진한 국물을 음미하는 어르신파,0.323399991
12508,오색막국수,,강원원주시,033-744-8392,강원도 원주시 태장2동 537-3,37.383161,127.956831,막국수,3,한식,5,293718,151048,5,진한 국물을 음미하는 어르신파,0.323300004
12509,옛가,,서울강북구,02-904-1150,서울특별시 강북구 수유2동 251-6,37.64391,127.02196,칼국수|황태,1,한식,4,285914,53368,4,진한 국물을 음미하는 어르신파,0.323100001
12510,무교동유정낙지,잠실점,서울송파구,02-417-8854,서울특별시 송파구 잠실동 196-7,37.508778,127.07934,낙지볶음|낙지,2,한식,5,152183,249880,5,진한 국물을 음미하는 어르신파,0.323000014
12511,방일해장국,유림점,경기용인시처인구,031-335-4189,경기도 용인시 처인구 마평동 668-15,37.23674,127.21294,선지해장국|해장국,2,한식,3.5,170513,284794,3,진한 국물을 음미하는 어르신파,0.322899997
12512,온천토종순대,,충북충주시,043-857-3207,충청북도 충주시 앙성면 용포리 98-4,37.10779,127.751412,순대국밥|순대,1,한식,5,297637,127124,5,진한 국물을 음미하는 어르신파,0.322899997
12513,사랑방칼국수,,서울중구,02-2272-2020,서울특별시 중구 충무로3가 23-1,37.563281,126.991366,백숙|칼국수,19,한식,3.684210526,203847,580520,4,진한 국물을 음미하는 어르신파,0.322899997
12514,꼿그이,,경기파주시,1566-6220,경기도 파주시 문발동 81-19번지,37.725307,126.699851,간장게장|꽃게요리,1,한식,5,57435,26531,5,진한 국물을 음미하는 어르신파,0.32280001
12515,국수가 좋아,,서울중구,02-2235-0898,서울특별시 중구 황학동 737,37.56576,127.018711,국수|냉우동,2,한식,3,40070,274832,5,진한 국물을 음미하는 어르신파,0.322299987
12516,바담칼국수보쌈,,경기오산시,031-377-6077,경기도 오산시 외삼미동 119-24,37.198205,127.064479,바지락칼국수|칼국수,1,한식,3,164592,791637,3,진한 국물을 음미하는 어르신파,0.322299987
12517,오문창 순대국밥,,대전대덕구,042-621-4325,대전시 대덕구 중리동 203-2,36.359265,127.426595,순대국밥|곱창볶음,18,한식,3.944444444,291980,328511,5,진한 국물을 음미하는 어르신파,0.322299987
12518,봉평막국수,,서울서초구,02-529-9633,서울특별시 서초구 신원동 192-73,37.444145,127.05838,막국수|비빔막국수,2,한식,3.5,187311,724982,4,진한 국물을 음미하는 어르신파,0.322100013
12519,독바위칼국수,,경기양주시,031-859-3191,경기도 양주시 덕정동 286-1,37.839527,127.06234,해물칼국수|칼국수,2,한식,5,97383,571419,5,진한 국물을 음미하는 어르신파,0.322100013
12520,제일제면소,,서울강남구,02-6002-1018,서울특별시 강남구 삼성동 159,37.511192,127.058469,소불고기|비빔국수,0,한식,4,350042,224662,4,진한 국물을 음미하는 어르신파,0.3213
12521,대우칼국수,,강원동해시,033-531-3417,강원도 동해시 발한동 27-68,37.550026,129.1097,장칼국수|고추장칼국수,11,한식,3.636363636,86553,194854,5,진한 국물을 음미하는 어르신파,0.321200013
12522,문수산칼국수,,울산울주군,052-277-1140,울산광역시 울주군 청량면 율리 277-1,35.5284,129.241,칼국수,2,한식,5,154441,286165,5,진한 국물을 음미하는 어르신파,0.32100001
12523,사골왕짬뽕탕수육,,서울강동구,02-441-3370,서울특별시 강동구 암사동 462-29,37.554211,127.130011,중국집|중식당,1,중식,5,203216,199188,5,진한 국물을 음미하는 어르신파,0.32100001
12524,제주은희네해장국,,경기김포시,031-986-0838,경기도 김포시 장기동 141-2,37.6502,126.659,해장국,1,한식,4.2,351168,269477,5,진한 국물을 음미하는 어르신파,0.320899993
12525,명동교자,본점,서울중구,02-776-5348,서울특별시 중구 명동2가 25-2,37.562571,126.985757,칼국수|만두,101,한식,4.158415842,145030,562829,1,진한 국물을 음미하는 어르신파,0.320899993
12526,광천막국수,,강원태백시,033-552-1191,강원도 태백시 화전동 147,37.203744,128.952547,막국수|감자전,11,한식,5,35736,385312,5,진한 국물을 음미하는 어르신파,0.320600003
12527,신의주찹쌀순대,,충남아산시,041-546-5421,충청남도 아산시 탕정면 명암리 934-10,36.797615,127.058219,찹쌀순대|순대국밥,4,한식,4.5,251667,869609,4,진한 국물을 음미하는 어르신파,0.320600003
12528,쟌슨빌부대찌개,포스코점,서울강남구,02-543-8288,서울특별시 강남구 대치동 891-41,37.505565,127.055029,부대찌개,2,한식,3.75,342937,392082,4,진한 국물을 음미하는 어르신파,0.3204
12529,대원칼국수,,서울광진구,02-454-3112,서울특별시 광진구 구의동 243-16,37.5379,127.08673,칼국수|칼만두국,1,한식,5,86817,85688,5,진한 국물을 음미하는 어르신파,0.319999993
12530,동동국수집,,경기남양주시,031-576-1588,경기도 남양주시 와부읍 팔당리 747-4,37.557133,127.236557,육칼|육개장칼국수,13,한식,4.153846154,102733,485567,4,진한 국물을 음미하는 어르신파,0.319599986
12531,삼거리 부대찌개,,경기파주시,031-952-3431,경기도 파주시 문산읍 선유리 950-19,37.860487,126.787424,부대찌개|부대찌게,7,한식,4.142857143,208481,114581,4,진한 국물을 음미하는 어르신파,0.319499999
12532,등촌샤브칼국수,,경기양주시,031-843-8777,경기도 양주시 만송동 339-3,37.790756,127.088395,샤브샤브|칼국수,1,한식,4,110918,26843,4,진한 국물을 음미하는 어르신파,0.319200009
12533,봉평장터,,충남서산시,041-669-6360,충청남도 서산시 석림동 787-1,36.771017,126.463225,메밀막국수|막국수,1,한식,4,187583,866514,4,진한 국물을 음미하는 어르신파,0.318800002
12534,나주곰탕 하얀집,,전남나주시,061-333-4292,전라남도 나주시 중앙동 48-17,35.032256,126.717027,곰탕|수육,27,한식,4.444444444,61406,565371,5,진한 국물을 음미하는 어르신파,0.318599999
12535,에브리우스,,서울은평구,02-356-7797,서울특별시 은평구 갈현동 396-15 2층,37.619257,126.920222,칵테일|맥주,1,술,5,276878,282032,5,진한 국물을 음미하는 어르신파,0.318100005
12536,유가네들깨수제비,,경기군포시,031-437-0119,경기도 군포시 둔대동 239-2,37.326134,126.91443,들깨수제비|만두전골,1,한식,5,315617,105868,5,진한 국물을 음미하는 어르신파,0.317999989
12537,목천집,,서울서초구,02-525-8418,서울특별시 서초구 서초동 1451-94,37.4813,127.013405,매생이칼국수|칼국수,8,한식,3,150582,8272,4,진한 국물을 음미하는 어르신파,0.317499995
12538,무등산 닭한마리,,서울광진구,02-498-3027,서울시 광진구 화양동 8-97,37.541206,127.0694,닭한마리|닭볶음탕,6,한식,3.333333333,152377,504746,3,진한 국물을 음미하는 어르신파,0.317299992
12539,금학칼국수,,강원강릉시,033-646-0175,강원도 강릉시 금학동 14-1,37.754448,128.896329,장칼국수|콩나물,10,한식,3.5,47732,249051,3,진한 국물을 음미하는 어르신파,0.317200005
12540,면주방,,서울서초구,02-6282-3213,서울특별시 서초구 반포동 118-3,37.5033,127.005,갈비국수,7,한식,4,144035,249391,4,진한 국물을 음미하는 어르신파,0.317000002
12541,삼교리 동치미 막국수,,강원강릉시,033-642-3935,강원도 강릉시 지변동  671-1,37.772583,128.8779,동치미|막국수,4,한식,3.25,209022,582680,1,진한 국물을 음미하는 어르신파,0.316900015
12542,송,,서울강남구,02-566-0606,서울시 강남구 삼성동 159-7 현대백화점 10층,37.508594,127.059718,돌냄비우동|메밀국수,5,한식,3.8,231442,103304,4,진한 국물을 음미하는 어르신파,0.316900015
12543,기장손칼국수,,부산부산진구,051-806-6832,부산광역시 부산진구 부전2동 256-6,35.155627,129.058141,손칼국수|비빔손칼국수,16,한식,3.75,48672,756913,3,진한 국물을 음미하는 어르신파,0.316700011
12544,미진,,서울중구,02-730-6198,서울특별시 종로구 종로1가 24,37.570459,126.979851,메밀국수|냉메밀,51,한식,3.68627451,160821,179727,3,진한 국물을 음미하는 어르신파,0.316500008
12545,삼덕동 유온달 포장,경대점,대구북구,010-5424-7994,대구광역시 북구 산격동 1412,35.892917,128.607529,닭발|술집,1,술,4,209475,254159,4,진한 국물을 음미하는 어르신파,0.316199988
12546,깡통만두,,서울중구,02-794-4243,서울특별시 종로구 재동 84-22,37.578165,126.986085,만두전골|만두,29,한식,4.379310345,55391,44204,3,진한 국물을 음미하는 어르신파,0.315899998
12547,외할머니집,,충북음성군,043-881-6122,충청북도 음성군 감곡면 오궁리 212-10,37.117312,127.667828,청국장|두부전골,2,한식,3,302423,766243,3,진한 국물을 음미하는 어르신파,0.315100014
12548,조개베네,홍제점,서울서대문구,02-6203-6201,서울특별시 서대문구 홍제동 137-15,37.58746,126.946684,조개찜|조개구이,0,한식,5,351975,361727,5,진한 국물을 음미하는 어르신파,0.314999998
12549,강릉감자옹심이,,강원강릉시,033-648-0340,강원도 강릉시 임당동 19-22,37.756471,128.894892,감자옹심이|감자옹심이칼국수,8,한식,3.5,18688,315073,4,진한 국물을 음미하는 어르신파,0.314900011
12550,바로부대찌개,,서울관악구,02-889-4574,서울특별시 관악구 봉천동 931-22,37.483089,126.94179,수제햄|부대찌개,1,한식,5,164921,247421,5,진한 국물을 음미하는 어르신파,0.314700007
12551,백년가,,경기광주시,031-769-8144,경기도 광주시 장지동 586-2,37.405682,127.23124,얼큰순두부|순두부,4,한식,4.25,172433,163884,4,진한 국물을 음미하는 어르신파,0.314700007
12552,올래국수,,제주제주시,064-742-7355,제주특별자치도 제주시 연동 301-19,33.491521,126.497259,고기국수|국수,48,한식,4.041666667,297934,324837,4,진한 국물을 음미하는 어르신파,0.314599991
12553,임병주 산동칼국수,,서울서초구,02-3473-7972,서울특별시 서초구 서초동 1365,37.484573,127.030035,손칼국수|칼국수,10,한식,3.6,333885,724982,4,진한 국물을 음미하는 어르신파,0.314599991
12554,우리밀칼국수,,경기안산시단원구,032-884-9083,경기도 안산시 단원구 대부북동 1855-14,37.27753,126.568565,칼국수|바지락칼국수,3,한식,2,306788,81498,2,진한 국물을 음미하는 어르신파,0.314599991
12555,밀본,,서울성동구,02-499-9801,서울특별시 성동구 성수동2가 300-80,37.546469,127.051388,녹두전|칼국수,2,한식,4,162726,688909,4,진한 국물을 음미하는 어르신파,0.314099997
12556,옛집뼈다귀해장국,,경기김포시,031-981-7745,경기도 김포시 대곶면 율생리 511-4,37.650378,126.58208,뼈다귀해장국,1,한식,4,287887,328775,4,진한 국물을 음미하는 어르신파,0.313899994
